polish,english,category,subtext,accepted_answers,frequency_rank
bezpieczniej,safer,misc,,"[""safer""]",3448
jechałem,I was driving,misc,,"[""i was driving""]",3449
pożałujesz,you'll regret it,misc,,"[""you'll regret it""]",3450
wykład,lecture,misc,,"[""lecture""]",3452
psychicznie,mentally,adverb,,"[""mentally""]",3453
sprawca,perpetrator,misc,,"[""perpetrator""]",3455
zakładając,assuming,misc,,"[""assuming""]",3457
chcieliście,you wanted,noun,,"[""you wanted""]",3458
wietnamie,Vietnam,misc,,"[""vietnam""]",3460
wyjąć,remove,verb,,"[""remove""]",3462
przeszedłem,passed,misc,,"[""passed""]",3463
dinozzo,dinozzo,misc,,"[""dinozzo""]",3466
donald,donald,misc,,"[""donald""]",3467
lynn,lynn,misc,,"[""lynn""]",3468
rodzaje,types,misc,,"[""types""]",3470
warty,worth,misc,,"[""worth""]",3471
brenda,brenda,misc,,"[""brenda""]",3472
szukała,sought,misc,,"[""sought""]",3473
glin,aluminum,misc,,"[""aluminum""]",3474
ofiarami,victims,misc,,"[""victims""]",3476
wymówka,excuse,misc,,"[""excuse""]",3477
festiwal,festival,misc,,"[""festival""]",3478
przechodzisz,you pass,misc,,"[""you pass""]",3479
uwierzę,believe,misc,,"[""believe""]",3482
przechodzę,I'm going through,misc,,"[""i'm going through""]",3483
nakarmić,feed,verb,,"[""feed""]",3484
okrętu,ship,misc,,"[""ship""]",3485
depresję,depression,misc,,"[""depression""]",3486
maurice,maurice,misc,,"[""maurice""]",3487
podasz,you give,misc,,"[""you give""]",3489
grudnia,December,noun,,"[""december""]",3491
jima,jim,misc,,"[""jim""]",3492
szefowi,to the head of,misc,,"[""to the head of"",""the head of""]",3495
spisałeś,you wrote down,misc,,"[""you wrote down""]",3496
zyski,profits,adjective,,"[""profits""]",3497
poprawi,will improve,misc,,"[""will improve""]",3498
radiu,radio,misc,,"[""radio""]",3499
konflikt,conflict,misc,,"[""conflict""]",3500
blizny,scars,adjective,,"[""scars""]",3502
hanna,hanna,adjective,,"[""hanna""]",3506
prowadź,lead,misc,,"[""lead""]",3507
przekonana,convinced,adjective,,"[""convinced""]",3508
zawdzięczam,owed to,misc,,"[""owed to""]",3509
odkrycie,discovery,noun,,"[""discovery""]",3510
rozpoczął,started,misc,,"[""started""]",3512
nicka,nick,misc,,"[""nick""]",3514
nagród,awards,misc,,"[""awards""]",3516
łańcuch,chain,misc,,"[""chain""]",3517
shannon,shannon,misc,,"[""shannon""]",3518
yorku,york,misc,,"[""york""]",3520
przestępcy,offenders,misc,,"[""offenders""]",3522
źe,źe,misc,,"[""źe""]",3525
apetyt,appetite,misc,,"[""appetite""]",3529
pieprzenie,fracking,noun,,"[""fracking""]",3532
decyduje,decides,misc,,"[""decides""]",3534
smutku,sorrow,misc,,"[""sorrow""]",3536
zawieść,disappoint,misc,,"[""disappoint""]",3538
chwały,glories,misc,,"[""glories""]",3539
szła,walked,misc,,"[""walked""]",3540
zaprowadzić,sweep,verb,,"[""sweep""]",3541
muchy,flies,misc,,"[""flies""]",3542
kelner,waiter,misc,,"[""waiter""]",3543
włoch,italian,misc,,"[""italian""]",3545
oskarżyć,accuse,verb,,"[""accuse""]",3549
kątem,angle,misc,,"[""angle""]",3551
służył,served,misc,,"[""served""]",3552
ulubionym,favorite,misc,,"[""favorite""]",3553
aresztu,jail,misc,,"[""jail""]",3554
naturze,nature,adverb,,"[""nature""]",3555
denver,denver,misc,,"[""denver""]",3556
zawartość,contents of,noun,,"[""contents of""]",3557
zaczęłaś,you started,misc,,"[""you started""]",3558
powróci,will return,misc,,"[""will return""]",3559
flynn,flynn,misc,,"[""flynn""]",3560
łóżkiem,bed,misc,,"[""bed""]",3562
martina,martina,adjective,,"[""martina""]",3563
windzie,elevator,misc,,"[""elevator""]",3565
club,club,misc,,"[""club""]",3567
trzymałem,I held,misc,,"[""i held""]",3568
stałam,I stood,misc,,"[""i stood""]",3569
występuje,occurs,misc,,"[""occurs""]",3570
piec,stove,misc,,"[""stove""]",3572
au,au,misc,,"[""au""]",3573
publiczność,audience,noun,,"[""audience""]",3575
artie,artie,misc,,"[""artie""]",3577
zwierzętami,animals,misc,,"[""animals""]",3580
pracując,working,misc,,"[""working""]",3581
otto,otto,misc,,"[""otto""]",3583
wyskoczyć,pop up,verb,,"[""pop up""]",3584
wypadł,fell out,misc,,"[""fell out""]",3585
szafki,cabinets,misc,,"[""cabinets""]",3588
nalegam,I insist,misc,,"[""i insist""]",3589
skończmy,let's finish,misc,,"[""let's finish""]",3591
susie,susie,misc,,"[""susie""]",3592
sytuacją,situation,misc,,"[""situation""]",3593
kazałam,I ordered,misc,,"[""i ordered""]",3594
szansą,opportunity,misc,,"[""opportunity""]",3596
nastawienie,attitude,noun,,"[""attitude""]",3598
małymi,small,misc,,"[""small""]",3601
kąpieli,baths,misc,,"[""baths""]",3603
płacił,paid,misc,,"[""paid""]",3604
pasować,fit,verb,,"[""fit""]",3605
oznaki,signs,misc,,"[""signs""]",3609
wejściu,entrance,misc,,"[""entrance""]",3611
nawiązać,engage,misc,,"[""engage""]",3612
lądowania,landings,noun,,"[""landings""]",3614
ana,ana,adjective,,"[""ana""]",3615
wybrałaś,you chose,misc,,"[""you chose""]",3617
korporacji,corporations,misc,,"[""corporations""]",3618
przyzwyczaić,get used to,verb,,"[""get used to""]",3619
ubaw,fun,misc,,"[""fun""]",3620
kapujesz,drip,misc,,"[""drip""]",3621
zniszczyłeś,you destroyed,misc,,"[""you destroyed""]",3622
sekundkę,second,misc,,"[""second""]",3623
ziom,dude,misc,,"[""dude""]",3624
kursu,course,misc,,"[""course""]",3625
zyskać,gain,misc,,"[""gain""]",3626
najdalej,farthest,misc,,"[""farthest""]",3627
łał,gulp,misc,,"[""gulp""]",3628
kupujesz,you buy,misc,,"[""you buy""]",3630
mafii,mafia,misc,,"[""mafia""]",3635
ryana,ryan,adjective,,"[""ryan""]",3636
sekretarz,secretary,misc,,"[""secretary""]",3637
chorób,diseases,misc,,"[""diseases""]",3638
dałbym,I would give,misc,,"[""i would give""]",3639
okłamywać,lie to,misc,,"[""lie to""]",3641
samotność,loneliness,noun,,"[""loneliness""]",3642
eksplozji,explosions,misc,,"[""explosions""]",3643
ścieżkę,path,misc,,"[""path""]",3645
zabijasz,you're killing,misc,,"[""you're killing""]",3647
baltimore,baltimore,misc,,"[""baltimore""]",3648
płakał,cried,misc,,"[""cried""]",3649
spowodował,caused,misc,,"[""caused""]",3650
mówienia,speaking,noun,,"[""speaking""]",3651
żydem,Jew,misc,,"[""jew""]",3653
wielokrotnie,many times,adverb,,"[""many times""]",3655
weekendy,weekends,misc,,"[""weekends""]",3656
obserwacji,observations,misc,,"[""observations""]",3660
kaucję,deposit,misc,,"[""deposit""]",3661
hetero,straight,misc,,"[""straight""]",3662
wytrzymaj,endure,misc,,"[""endure""]",3663
murray,murray,misc,,"[""murray""]",3664
bawiłem,I had fun,misc,,"[""i had fun""]",3665
zerwaliśmy,We broke down,misc,,"[""we broke down""]",3668
naruszenie,violation of,noun,,"[""violation of""]",3672
wrzucić,upload,verb,,"[""upload""]",3673
gnojek,turd,misc,,"[""turd""]",3676
omal,almost,misc,,"[""almost""]",3677
barbie,barbie,misc,,"[""barbie""]",3678
żałował,regretted,misc,,"[""regretted""]",3680
środowisko,environment,misc,,"[""environment""]",3681
avery,avery,misc,,"[""avery""]",3682
isc,isc,misc,,"[""isc""]",3683
technika,technique,misc,,"[""technique""]",3684
trasy,routes,misc,,"[""routes""]",3685
obchodziło,celebrated,misc,,"[""celebrated""]",3686
odwiedził,visited,misc,,"[""visited""]",3687
szczęściarzem,lucky you,misc,,"[""lucky you""]",3688
wydatki,expenses,misc,,"[""expenses""]",3689
potrzebę,need,misc,,"[""need""]",3690
zabijając,by killing,misc,,"[""by killing""]",3692
eleanor,eleanor,misc,,"[""eleanor""]",3693
użycie,use of,noun,,"[""use of""]",3694
kolejka,queue,misc,,"[""queue""]",3695
kanału,channel,misc,,"[""channel""]",3696
temperaturę,temperature,misc,,"[""temperature""]",3697
morderców,killers,misc,(also: zabójców),"[""killers"",""morderców"",""mordercow"",""zabójców"",""zabojcow""]",3698
jeżdżę,I drive,misc,,"[""i drive""]",3699
śmiesznie,funny,adverb,,"[""funny""]",3700
springfield,springfield,misc,,"[""springfield""]",3701
galaktyki,galaxies,misc,,"[""galaxies""]",3702
kobietom,women,misc,,"[""women""]",3703
czapkę,hat,misc,,"[""hat""]",3704
wannie,bath,adverb,,"[""bath""]",3706
łatwa,easy,adjective,,"[""easy""]",3707
popularny,popular,adjective,,"[""popular""]",3710
pałac,palace,misc,,"[""palace""]",3712
wsiąść,get on,misc,,"[""get on""]",3713
umieścił,posted,misc,,"[""posted""]",3714
wyszliśmy,we left,misc,,"[""we left""]",3715
chinach,china,misc,,"[""china""]",3716
opis,description,misc,,"[""description""]",3717
nerki,kidneys,misc,,"[""kidneys""]",3719
gabe,gabe,misc,,"[""gabe""]",3720
powiązane,related,adjective,,"[""related""]",3723
zdrajca,traitor,misc,,"[""traitor""]",3725
robaki,worms,misc,,"[""worms""]",3728
szczególnego,particular,misc,,"[""particular""]",3729
mr,mr,misc,,"[""mr""]",3730
dołączę,I'll join,misc,,"[""i'll join""]",3731
dziadkiem,grandfather,misc,,"[""grandfather""]",3733
silver,silver,misc,,"[""silver""]",3734
partnerze,partner,adverb,,"[""partner""]",3735
postępować,proceed,verb,,"[""proceed""]",3737
indianie,Indians,noun,,"[""indians""]",3738
dziewięciu,nine,misc,,"[""nine""]",3739
diabłem,devil,misc,,"[""devil""]",3740
ślepa,blind,misc,,"[""blind""]",3741
wzięliśmy,we took,misc,,"[""we took""]",3742
taśma,tape,misc,,"[""tape""]",3743
towarzysze,comrades,misc,,"[""comrades""]",3744
taxi,cab,misc,,"[""cab""]",3745
pudle,poodles,misc,,"[""poodles""]",3746
jedynego,the only,misc,,"[""the only"",""only""]",3747
poszukiwań,exploration,misc,,"[""exploration""]",3748
bestii,beasts,misc,,"[""beasts""]",3749
bomb,bombs,misc,,"[""bombs""]",3750
